date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:22:28	1011722/1011722	---M--	200	added ('OK')	image/jpeg	etag:%22298083e091a0cb0fd8654e0546891c96%22	https://assets.website-files.com/5a677148ba9776000183379d/5e7b96e87169f252f29e2139_1235772_retouched.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5e7b96e87169f252f29e2139_1235772_retouched.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:22:28	1365359/1365359	---M--	200	added ('OK')	image/jpeg	etag:%22ee4633f79d0d4db686f92eb5e03763a2%22	https://assets.website-files.com/5a677148ba9776000183379d/5e7b96bd68aaa89e4d03574e_1235768_retouched.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5e7b96bd68aaa89e4d03574e_1235768_retouched.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:22:30	1133778/1133778	---M--	200	added ('OK')	image/jpeg	etag:%225f01117e8d81e3ad962aa8c2414f2c41%22	https://assets.website-files.com/5a677148ba9776000183379d/5e7b972d68aaa8630b0359bc_1235774_retouched.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5e7b972d68aaa8630b0359bc_1235774_retouched.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:22:30	752369/752369	---M--	200	added ('OK')	image/jpeg	etag:%229358234c660770bfe70df16bfe523f38%22	https://assets.website-files.com/5a677148ba9776000183379d/5e7b9750b906fb2a8c23f680_1228830_retouch.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5e7b9750b906fb2a8c23f680_1228830_retouch.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:22:52	2741991/2741991	---M--	200	added ('OK')	image/jpeg	etag:%22e74f35a240b18432a0fa4729594d65c2%22	https://assets.website-files.com/5a677148ba9776000183379d/5f57bc22d5cfe40d59b963e7_RTR_WILD-POSTINGS_7.0.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f57bc22d5cfe40d59b963e7_RTR_WILD-POSTINGS_7.0.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:22:53	3524260/3524260	---M--	200	added ('OK')	image/jpeg	etag:%22e19124673ca850b2d2751c7a375e4fdb%22	https://assets.website-files.com/5a677148ba9776000183379d/5f57ba8cbe53f7d1e3e622c3_10_Subway_Screens_Mockup.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f57ba8cbe53f7d1e3e622c3_10_Subway_Screens_Mockup.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:22:53	1488791/1488791	---M--	200	added ('OK')	image/jpeg	etag:%2255af163a35f8f25e3dcb3f4f5ffb9b80%22	https://assets.website-files.com/5a677148ba9776000183379d/5f57ba43d043ef55c8702ae2_tissue2.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f57ba43d043ef55c8702ae2_tissue2.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:22:53	2436667/2436667	---M--	200	added ('OK')	image/jpeg	etag:%226e6b1517583b959c8e033d6fd6b6c279%22	https://assets.website-files.com/5a677148ba9776000183379d/5f57ba8cbe53f73d86e622ba_16_Subway_Screens_Mockup.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f57ba8cbe53f73d86e622ba_16_Subway_Screens_Mockup.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:22:56	185270/185270	---M--	200	added ('OK')	image/jpeg	etag:%227ba540cba4e30a0f75eff79e567622bc%22	https://assets.website-files.com/5a677148ba9776000183379d/5f591f167439cb5439bad678_5a6ccf56513ec40001b6aa20_CASE-STUDY---GOOGLE-V2-07.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f591f167439cb5439bad678_5a6ccf56513ec40001b6aa20_CASE-STUDY---GOOGLE-V2-07.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:22:58	198489/198489	---M--	200	added ('OK')	image/jpeg	etag:%229ba5a59e13cc9b138eec7215063aa35d%22	https://assets.website-files.com/5a677148ba9776000183379d/5f591fa9b4d552204d9a0be4_Chloe_CASE-STUDY---GOOGLE-V2-07.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f591fa9b4d552204d9a0be4_Chloe_CASE-STUDY---GOOGLE-V2-07.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:00	135983/135983	---M--	200	added ('OK')	image/jpeg	etag:%224899bf6c45c791bf918cc79d5b95f26d%22	https://assets.website-files.com/5a677148ba9776000183379d/5f592c0c238ba87933108244_CASESTUDY_PAPER-CUP_05.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f592c0c238ba87933108244_CASESTUDY_PAPER-CUP_05.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:00	136844/136844	---M--	200	added ('OK')	image/jpeg	etag:%226ffb28e2bb808ede13f4d3985ca865b2%22	https://assets.website-files.com/5a677148ba9776000183379d/5f592b5d7ad56487aba78dfd_CASESTUDY_PAPER-CUP_03.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f592b5d7ad56487aba78dfd_CASESTUDY_PAPER-CUP_03.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:00	2419005/2419005	---M--	200	added ('OK')	image/jpeg	etag:%227b34c47dab7598b4d9876efcbccda1f0%22	https://assets.website-files.com/5a677148ba9776000183379d/5f59134fdef38363a961ac41_sephora-background.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f59134fdef38363a961ac41_sephora-background.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:00	134485/134485	---M--	200	added ('OK')	image/jpeg	etag:%2272778aeb68866d8c617794480938de96%22	https://assets.website-files.com/5a677148ba9776000183379d/5f592c276687d7e95cbecef6_CASESTUDY_PAPER-CUP_06.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f592c276687d7e95cbecef6_CASESTUDY_PAPER-CUP_06.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:01	149371/149371	---M--	200	added ('OK')	image/jpeg	etag:%224be4df8cd699bd3c6b7818d96a191bfc%22	https://assets.website-files.com/5a677148ba9776000183379d/5f592c4701fc3285e086835b_CASESTUDY_PAPER-CUP_04.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f592c4701fc3285e086835b_CASESTUDY_PAPER-CUP_04.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:02	271118/271118	---M--	200	added ('OK')	image/jpeg	etag:%221cee380906a87c3b8097999232e6d88c%22	https://assets.website-files.com/5a677148ba9776000183379d/5f5bbdb8571545dfdb4f1866_mbw-key.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f5bbdb8571545dfdb4f1866_mbw-key.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:02	421912/421912	---M--	200	added ('OK')	image/gif	etag:%22b9b6bed735eac7007ef406f70b80bf6a%22	https://assets.website-files.com/5a677148ba9776000183379d/5f5bec8f0407fac95e256d50_HINT_Still-Animation.gif	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f5bec8f0407fac95e256d50_HINT_Still-Animation.gif	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:11	541437/541437	---M--	200	added ('OK')	image/jpeg	etag:%222dde294792e0fe0075e5ed7780c4b3ee%22	https://assets.website-files.com/5a677148ba9776000183379d/5f63aae18596ec7f0b61f84e_squirrel-2.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f63aae18596ec7f0b61f84e_squirrel-2.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:11	1944188/1944188	---M--	200	added ('OK')	image/jpeg	etag:%22ce2bff89d5aa178eb479dbd11525be7e%22	https://assets.website-files.com/5a677148ba9776000183379d/5d52c1867d6b7bed55ec64ad_YUM_FALLING-CARDS.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5d52c1867d6b7bed55ec64ad_YUM_FALLING-CARDS.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:12	2175234/2175234	---M--	200	added ('OK')	image/jpeg	etag:%222e4ae3752791c693ac9a331c61cab281%22	https://assets.website-files.com/5a677148ba9776000183379d/5f57bc314d83d12ab39c4eea_RTR_DZ_IN-STORE-STAIRS_3.0.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f57bc314d83d12ab39c4eea_RTR_DZ_IN-STORE-STAIRS_3.0.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:17	3264857/3264857	---M--	200	added ('OK')	image/jpeg	etag:%2250ca48ff807dac1ec2709969ff9ca6bd%22	https://assets.website-files.com/5a677148ba9776000183379d/5f5928b36e13d279f66a87ea_SC_Brain-Wheel_HIGH-RES.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f5928b36e13d279f66a87ea_SC_Brain-Wheel_HIGH-RES.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:19	1088093/1088093	---M--	200	added ('OK')	image/jpeg	etag:%223e0c9c185170c854e44b2b856517d029%22	https://assets.website-files.com/5a677148ba9776000183379d/5f5b81e50861ed0f5f5743a3_nwm-key.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f5b81e50861ed0f5f5743a3_nwm-key.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:19	1268457/1268457	---M--	200	added ('OK')	image/jpeg	etag:%228232cfdc003b0d9d52c98f0ecc79c19e%22	https://assets.website-files.com/5a677148ba9776000183379d/5f5bd3c20c4daf5510a1e4ea_23775CL-DifferenceMakers_cubes_18x20_INT-V2.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f5bd3c20c4daf5510a1e4ea_23775CL-DifferenceMakers_cubes_18x20_INT-V2.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:22	2915768/2915768	---M--	200	added ('OK')	image/jpeg	etag:%22a10db6e2e5ae5c18097c167884f42244%22	https://assets.website-files.com/5a677148ba9776000183379d/5f57ba044669734266850c2f_Free-Brand-Square-Business-Cards-Mockup-PSD.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f57ba044669734266850c2f_Free-Brand-Square-Business-Cards-Mockup-PSD.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:23	48671/48671	---M--	200	added ('OK')	image/jpeg	etag:%224de1827db872c1afdc9e81c25d1f9fef%22	https://assets.website-files.com/5a677148ba9776000183379d/5f63b1723576886a6a8fee28_scarlett_red_beauty-element.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f63b1723576886a6a8fee28_scarlett_red_beauty-element.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:24	41776/41776	---M--	200	added ('OK')	image/jpeg	etag:%22f01050569a77061ade1bfb89c0ae1513%22	https://assets.website-files.com/5a677148ba9776000183379d/5f690ba248ba762f7fc1e3bb_colorplay.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f690ba248ba762f7fc1e3bb_colorplay.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:25	141265/141265	---M--	200	added ('OK')	image/jpeg	etag:%22cd5833359a419d5c58d0521fc271ea8d%22	https://assets.website-files.com/5a677148ba9776000183379d/5f63b60ee226f61a77d40119_snack_white.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f63b60ee226f61a77d40119_snack_white.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:25	61942/61942	---M--	200	added ('OK')	image/jpeg	etag:%225d40fd5b713354b74649f51eae3940f0%22	https://assets.website-files.com/5a677148ba9776000183379d/5f690a990733b7b9646d4db2_sparkling-chapagne_beauty-element.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f690a990733b7b9646d4db2_sparkling-chapagne_beauty-element.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:28	265591/265591	---M--	200	added ('OK')	image/jpeg	etag:%223e9938f294327ba11f16de16430d6df5%22	https://assets.website-files.com/5a677148ba9776000183379d/5f6cf50be476d621960d105e_MonCoeur009-b_greyblue.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f6cf50be476d621960d105e_MonCoeur009-b_greyblue.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:43	3068841/3068841	---M--	200	added ('OK')	image/png	etag:%22e2eb5a34a13ea5c8c11d10d4d897a667%22	https://assets.website-files.com/5a677148ba9776000183379d/5f6ce76cb3ca5fe5d8854ee2_tape2.png	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f6ce76cb3ca5fe5d8854ee2_tape2.png	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:44	2134686/2134686	---M--	200	added ('OK')	image/jpeg	etag:%22e7f3b23d80e9db5428fbd5d0dba4812c%22	https://assets.website-files.com/5a677148ba9776000183379d/5f6e5b0611a1346eac2c1196_IMG_5669-2.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f6e5b0611a1346eac2c1196_IMG_5669-2.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:52	2643847/2643847	---M--	200	added ('OK')	image/jpeg	etag:%22e44013225312cc08b69f0820f9557fac%22	https://assets.website-files.com/5a677148ba9776000183379d/5f6e5b1ebff36d090963566d_IMG_5670-2.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f6e5b1ebff36d090963566d_IMG_5670-2.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:52	2053840/2053840	---M--	200	added ('OK')	image/jpeg	etag:%223e05a592b4bfb4e95f50adb2d4d2eed9%22	https://assets.website-files.com/5a677148ba9776000183379d/5f6e5b28d6bc2d81207306e9_IMG_5671-2.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f6e5b28d6bc2d81207306e9_IMG_5671-2.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:57	3318001/3318001	---M--	200	added ('OK')	image/jpeg	etag:%22b51b7b6455ce4fa6fd17311071f584d6%22	https://assets.website-files.com/5a677148ba9776000183379d/5f6e5afc400896db5d42c743_IMG_5665-2.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f6e5afc400896db5d42c743_IMG_5665-2.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:23:59	2149477/2149477	---M--	200	added ('OK')	image/jpeg	etag:%2207a004ecba27e24bc075afb525d04de0%22	https://assets.website-files.com/5a677148ba9776000183379d/5f6e5b50997af80e0d3bee64_IMG_5676-2.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f6e5b50997af80e0d3bee64_IMG_5676-2.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:24:02	2325868/2325868	---M--	200	added ('OK')	image/jpeg	etag:%221a2086182a2fdf660e5184eb5a3efbc8%22	https://assets.website-files.com/5a677148ba9776000183379d/5f6e5b351307ae405c04a5c0_IMG_5675-2.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f6e5b351307ae405c04a5c0_IMG_5675-2.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:24:04	1885527/1885527	---M--	200	added ('OK')	image/jpeg	etag:%22340c0402b459f83f8d2543337a45840c%22	https://assets.website-files.com/5a677148ba9776000183379d/5f6e5b670d75a77a5165088b_IMG_5679-2.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f6e5b670d75a77a5165088b_IMG_5679-2.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:24:11	1861967/1861967	---M--	200	added ('OK')	image/jpeg	etag:%228f4e69646865124947be7111d9ec6037%22	https://assets.website-files.com/5a677148ba9776000183379d/5f6e5b5bd6bc2d562273074e_IMG_5678-2.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f6e5b5bd6bc2d562273074e_IMG_5678-2.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:24:11	2788073/2788073	---M--	200	added ('OK')	image/jpeg	etag:%22615b9d4c0f813661e3a03f1a7177ea11%22	https://assets.website-files.com/5a677148ba9776000183379d/5f6e5b451307ae368a04a657_IMG_5672-2.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f6e5b451307ae368a04a657_IMG_5672-2.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:24:11	1315394/1315394	---M--	200	added ('OK')	image/jpeg	etag:%227be3818030158065a572dd6d1460a693%22	https://assets.website-files.com/5a677148ba9776000183379d/5f6e5b9330b14483c8554be3_IMG_5682-2.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f6e5b9330b14483c8554be3_IMG_5682-2.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:24:11	2361844/2361844	---M--	200	added ('OK')	image/jpeg	etag:%22a3ae473e477dfab32158d85add938ba4%22	https://assets.website-files.com/5a677148ba9776000183379d/5f7b458848db72d2882f83bc_WildPostings-3.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/5f7b458848db72d2882f83bc_WildPostings-3.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
12:24:13	377411/377411	---M--	200	added ('OK')	image/jpeg	etag:%22b99568b286a5d687ed82a051b87cc518%22	https://assets.website-files.com/5a677148ba9776000183379d/61450b586ccbc6e6aa611bc3_CS-Image.jpg	C:/My%20Web%20Sites/mrsandmr/assets.website-files.com/5a677148ba9776000183379d/61450b586ccbc6e6aa611bc3_CS-Image.jpg	(from https://assets.website-files.com/5a677148ba9776000183379d/css/mrs-mr-2-0.e4b70b152.css)
